x	y	labels
7.987693	-18.33136	0.0
46.594753	-49.269466	0.0
-34.812374	33.99994	0.0
-1.2110072	-66.185326	0.0
41.720745	-18.905533	0.0
-19.44937	5.9913883	0.0
-5.833433	-71.13231	0.0
15.390221	-53.396038	0.0
20.093496	-43.622414	0.0
30.096622	-19.074219	0.0
32.277794	-18.191786	0.0
25.08044	-48.32528	0.0
30.526829	-61.87325	0.0
33.177612	33.148712	0.0
64.09849	-13.54367	0.0
59.071846	-7.8542075	0.0
43.911903	-49.699085	0.0
39.94015	-50.41412	0.0
70.81367	-15.921579	0.0
-33.01138	-40.207443	0.0
37.787266	-37.886414	0.0
-7.508462	-6.6500278	0.0
55.08437	2.0740616	0.0
-13.541093	40.858322	0.0
-48.49244	-22.250792	0.0
53.655365	-7.9092236	0.0
68.05509	-15.350445	0.0
-22.48463	-10.256295	0.0
-37.31429	-46.140057	0.0
21.411497	-30.585283	0.0
10.444193	-51.920124	0.0
-6.2822633	-59.811577	0.0
35.752453	-37.836483	0.0
-29.04697	-11.662534	0.0
38.74688	-39.246346	0.0
56.875072	-21.204693	0.0
26.70718	-11.126507	0.0
10.467875	-41.45627	0.0
41.667118	-54.819508	0.0
43.96373	-54.390503	0.0
8.486246	31.14414	0.0
-48.591675	34.63031	0.0
42.823544	9.523372	0.0
-4.6254473	25.31624	0.0
23.002932	-23.961094	0.0
-20.062483	-10.683599	0.0
0.9131827	46.41564	0.0
-1.9696673	-69.99878	0.0
27.814743	-55.332428	0.0
45.619183	-40.479996	0.0
34.317917	-38.578724	0.0
52.87394	32.073414	0.0
6.4846387	-4.895267	0.0
-17.455208	69.342834	0.0
28.573153	-29.515911	0.0
-12.0095	-8.624313	0.0
26.390461	-57.900307	0.0
-13.499691	-3.000914	0.0
25.712187	-57.27651	0.0
28.27134	-65.12654	0.0
27.308039	-55.39655	0.0
22.436192	-27.954872	0.0
-3.448357	-80.575096	0.0
18.002602	-55.24535	0.0
56.255356	-13.963414	0.0
-26.707878	-47.65476	0.0
32.415627	-20.441904	0.0
2.8105383	-47.478622	0.0
11.080444	6.519269	0.0
5.837884	-70.86041	0.0
44.203255	-25.843803	0.0
69.35334	-8.340374	0.0
26.875809	-32.42158	0.0
9.815894	-27.643167	0.0
27.728539	41.47162	0.0
36.08155	-10.827972	0.0
41.07879	-53.567093	0.0
51.818	40.668705	0.0
-41.13942	42.16245	0.0
-10.650216	-8.732271	0.0
-6.528368	0.38338533	0.0
-61.490753	-0.90161884	0.0
-24.656235	-21.301023	0.0
39.441063	-45.85587	0.0
65.28629	-5.9498	0.0
32.865883	-13.34717	0.0
4.2551303	2.9843605	0.0
44.665104	-13.463481	0.0
39.34555	58.2483	0.0
-44.0034	-42.40256	0.0
7.136441	50.071808	0.0
31.054972	-37.11325	0.0
9.021652	-24.693787	0.0
47.530075	-50.583443	0.0
57.219936	-23.619814	0.0
10.602254	5.6400633	0.0
-52.976276	-3.6653292	0.0
13.887598	-44.009167	0.0
35.566933	-38.712357	0.0
56.01983	3.334088	0.0
-7.9272323	-73.08909	0.0
34.977695	-3.0543242	0.0
5.8879266	60.865715	0.0
36.43352	-39.184937	0.0
10.213651	6.241355	0.0
28.65085	-9.54162	0.0
-8.74699	2.354091	0.0
29.88408	-26.73692	0.0
57.681934	-29.751314	0.0
62.327873	1.3977832	0.0
16.31703	-58.531696	0.0
28.450495	-61.175415	0.0
32.44374	-26.590881	0.0
-9.185128	-77.082054	0.0
-12.813161	-70.2444	0.0
-14.199485	-66.813255	0.0
64.54315	-20.47686	0.0
17.573471	17.920267	0.0
-70.41385	-5.0469413	0.0
22.801416	-60.239544	0.0
-15.156785	-73.14793	0.0
63.108376	-2.7999825	0.0
-33.36375	21.862436	0.0
49.845905	-10.772819	0.0
-7.2366643	-18.722198	0.0
9.296751	-53.76944	0.0
27.450676	-24.932783	0.0
-16.13284	-61.9214	0.0
33.925198	-24.823252	0.0
-34.43605	50.45951	0.0
69.34386	-6.631879	0.0
11.8094425	-41.975742	0.0
-31.202286	8.275228	0.0
24.335714	20.98212	0.0
39.88119	-47.350105	0.0
7.216016	-56.86194	0.0
55.49449	-45.893173	0.0
6.5073237	24.289026	0.0
-12.638624	4.50465	0.0
60.047226	-1.4326029	0.0
-34.497604	-29.699137	0.0
35.074738	-8.033598	0.0
12.163523	-39.93778	0.0
51.739365	-48.491943	0.0
56.414623	-0.22785999	0.0
34.80367	-39.310043	0.0
8.262244	-24.043074	0.0
16.415285	-60.03976	0.0
-30.48577	16.140846	0.0
0.3490641	2.9011297	0.0
-9.724043	-70.573235	0.0
62.06136	-21.854462	0.0
49.68299	2.4240923	0.0
45.91552	-15.795041	0.0
-10.6112175	-71.70937	0.0
52.74845	-45.32383	0.0
44.125	34.53756	0.0
65.7372	-21.117043	0.0
44.02618	-51.938732	0.0
-1.8695909	-76.159065	0.0
-14.9957285	6.181163	0.0
38.45328	-10.6062975	0.0
-1.9664824	-75.42918	0.0
34.62224	-4.4329967	0.0
58.66823	6.691588	0.0
-4.287875	13.561727	0.0
-7.599706	14.308015	0.0
-6.0533824	-57.914986	0.0
33.479053	-17.852882	0.0
-58.354954	2.5327284	0.0
3.130519	-41.86108	0.0
-7.5394053	-14.744509	0.0
-14.553082	6.7533455	0.0
3.3404539	-47.194237	0.0
66.45158	1.4142127	0.0
1.3986627	-69.149574	0.0
9.963775	2.527201	0.0
7.5351167	-17.317524	0.0
2.9904056	21.896357	0.0
-36.549355	16.577805	0.0
27.810966	-57.352074	0.0
36.092583	-26.942022	0.0
49.909603	-52.57104	0.0
-27.180822	-16.528326	0.0
6.1493278	-69.20753	0.0
4.506633	4.461531	0.0
19.297785	-51.018013	0.0
4.329166	-39.991367	0.0
-22.26373	31.081276	0.0
7.662389	-7.177973	0.0
15.068048	3.147859	0.0
48.996277	-45.08155	0.0
36.542995	-4.569695	0.0
66.694984	-3.0992675	0.0
22.906406	11.239129	0.0
3.186404	-38.876812	0.0
40.585518	-51.462223	0.0
48.982445	3.6277921	0.0
-16.81288	56.63583	0.0
13.503182	-44.80101	0.0
-4.4648824	-60.392956	0.0
48.67964	-47.988518	0.0
-61.29484	-8.653011	0.0
61.36078	-23.326136	0.0
42.16381	35.18692	0.0
-42.482113	45.781475	0.0
34.67413	-42.157635	0.0
-21.491245	45.64755	0.0
29.12627	-25.27965	0.0
5.8445325	-21.550562	0.0
32.079582	-35.849037	0.0
47.480392	8.602746	0.0
58.49843	-33.937244	0.0
25.831358	-41.941837	0.0
9.705708	-58.672653	0.0
-61.958088	15.935155	0.0
-23.127396	-21.108934	0.0
14.07328	-43.993004	0.0
-25.258532	-42.99993	0.0
-3.5308022	1.5977496	0.0
9.0867405	-17.105286	0.0
61.99848	-16.863245	0.0
22.422144	-39.970554	0.0
7.3673635	-66.96874	0.0
4.3753414	-41.269676	0.0
-1.8021455	1.4284743	0.0
9.107745	24.197273	0.0
52.87611	40.719193	0.0
12.805398	-52.493053	0.0
62.499763	-9.646642	0.0
1.2078791	-75.571	0.0
9.101649	-11.311302	0.0
62.449017	-18.67527	0.0
-8.183909	14.176577	0.0
34.59523	5.4725585	0.0
-51.19632	40.204453	0.0
0.5822624	-72.78044	0.0
45.863728	-13.917099	0.0
44.812923	-26.11513	0.0
-16.232874	-73.217575	0.0
48.540955	3.5158374	0.0
-6.1613383	-57.188095	0.0
2.133025	-47.381393	0.0
66.976006	1.1767962	0.0
20.583277	-41.849796	0.0
6.9390125	-25.562834	0.0
51.363544	-46.434002	0.0
54.854755	-12.0079975	0.0
-4.9260283	16.320848	0.0
19.752079	-30.353436	0.0
6.034101	6.934063	0.0
49.862843	-49.83715	0.0
-31.068792	27.513077	0.0
67.25143	-4.0625854	0.0
2.112828	-74.02559	0.0
5.233046	-44.587326	0.0
7.1843586	-20.183325	0.0
19.94182	58.971024	0.0
3.1016123	-47.843933	0.0
8.234208	-72.956436	0.0
-6.958636	-21.825027	0.0
26.714777	-50.967083	0.0
8.08027	-14.282017	0.0
60.302097	-30.543688	0.0
-10.322102	-6.0677986	0.0
52.42844	5.1779685	0.0
42.504227	-9.813968	0.0
67.12759	-5.898022	0.0
-0.78795767	67.81431	0.0
25.459513	-40.516964	0.0
65.55066	-3.5861218	0.0
2.6512825	-38.518177	0.0
66.08502	-5.640054	0.0
24.856873	-20.662312	0.0
19.841774	-32.551353	0.0
29.834797	-33.106384	0.0
-0.73618	7.1112757	0.0
37.638885	-14.103947	0.0
18.244078	56.874268	0.0
57.42384	-21.91467	0.0
-9.179609	-15.095583	0.0
36.374573	7.3236976	0.0
58.251118	-9.97194	0.0
7.9881983	-56.08196	0.0
23.367088	14.066373	0.0
-10.337174	-71.30927	0.0
12.950331	-19.037186	0.0
29.229269	52.12278	0.0
24.188456	-47.75942	0.0
-8.46316	-22.064844	0.0
38.83703	-8.921704	0.0
57.18082	24.067268	0.0
62.67522	-9.185807	0.0
-28.215128	-4.226655	0.0
0.8668051	62.314384	0.0
17.573465	-38.878006	0.0
-2.1111338	19.816427	0.0
26.906635	-50.8633	0.0
61.188187	-23.654531	0.0
42.973907	49.124073	0.0
36.77714	-8.230248	0.0
39.193237	-37.45051	0.0
0.8669143	-39.61934	0.0
12.294252	0.39537963	0.0
10.325718	-52.938152	0.0
8.669379	-15.19257	0.0
-6.9863043	-59.923122	0.0
-3.2036383	-61.636395	0.0
62.291286	-3.4739325	0.0
-1.1866837	20.58598	0.0
40.825382	-10.395752	0.0
51.257515	-46.00045	0.0
31.201834	-14.76063	0.0
26.163195	-13.132475	0.0
-27.613043	7.759411	0.0
16.607561	-58.03522	0.0
-18.085325	-67.32874	0.0
41.86578	-9.988582	0.0
-17.003138	-43.19672	0.0
58.901577	8.546119	0.0
37.257584	25.337343	0.0
35.015987	21.11717	0.0
2.3588603	11.786135	0.0
-1.32572	32.27012	0.0
0.4042254	-74.7082	0.0
-22.556883	4.800821	0.0
-34.22975	58.31345	0.0
50.112484	-8.720056	0.0
-27.369728	56.637283	0.0
7.754759	-4.3515863	0.0
12.157649	-50.975666	0.0
-21.077568	-31.50654	0.0
10.029897	-49.711964	0.0
6.8787622	-18.916044	0.0
18.451605	-51.4729	0.0
63.6175	-2.319203	0.0
12.235617	-43.58953	0.0
55.23356	40.047573	0.0
5.0600653	-49.371815	0.0
-2.5676627	-0.6965941	0.0
12.302453	-37.399155	0.0
0.9546904	-75.23556	0.0
-36.815395	-37.259014	0.0
-35.157616	16.939259	0.0
7.848026	-25.330322	0.0
56.441067	-23.668585	0.0
28.336296	-63.009804	0.0
54.08986	-51.167084	0.0
25.017654	-20.302122	0.0
-62.700176	-12.773013	0.0
-34.708042	-10.281691	0.0
36.41449	-56.70166	0.0
26.87158	-13.22517	0.0
7.2859135	-69.08652	0.0
27.220648	-31.704012	0.0
46.951015	23.964579	0.0
-21.340042	-40.468727	0.0
8.390878	-21.484282	0.0
-18.67289	6.264511	0.0
49.706093	-5.020981	0.0
68.19255	-8.365861	0.0
36.85705	-43.32884	0.0
38.640686	-33.242336	0.0
10.629068	-9.939645	0.0
-56.900486	3.59823	0.0
-8.121427	-76.653595	0.0
-10.871981	-8.630608	0.0
34.264866	-2.3982158	0.0
25.910297	-26.486351	0.0
-5.089952	-58.98918	0.0
68.82293	-3.3440185	0.0
19.649986	11.721121	0.0
-38.8624	-6.1012707	0.0
11.246543	58.429546	0.0
21.220898	-48.145504	0.0
52.607277	6.3848357	0.0
23.302122	-24.53362	0.0
8.123294	4.077584	0.0
32.389603	-41.084732	0.0
26.857977	-14.455422	0.0
54.322395	-6.8423333	0.0
14.466787	69.12953	0.0
60.891197	-27.715395	0.0
55.227173	-9.960468	0.0
10.17676	-53.001015	0.0
-23.115522	62.750496	0.0
14.313732	-51.602596	0.0
53.854908	-15.366624	0.0
2.1520038	53.75538	0.0
10.409001	-9.541905	0.0
6.874743	-56.239384	0.0
46.985466	-4.996961	0.0
22.150133	-39.72445	0.0
59.227463	34.721813	0.0
24.72054	-21.493582	0.0
-24.997824	-2.2328122	0.0
-1.6451737	-66.93217	0.0
-56.86148	-18.84957	0.0
-10.15066	-80.36949	0.0
35.889988	-43.4318	0.0
33.8794	55.66251	0.0
-36.578327	32.915024	0.0
-12.430704	-66.320526	0.0
-47.151825	19.349802	0.0
-2.034033	-70.1377	0.0
44.40703	-14.698305	0.0
52.627666	-47.7172	0.0
8.037372	-45.79502	0.0
44.768032	-46.421593	0.0
57.131325	-31.135618	0.0
52.417145	-53.978046	0.0
12.035134	-37.17932	0.0
13.167943	52.539814	0.0
24.53962	-26.711401	0.0
61.674107	2.4470844	0.0
10.399971	-45.33679	0.0
-39.910248	-28.897184	0.0
57.23787	2.2626598	0.0
-34.524216	-12.582767	0.0
40.361282	-15.263556	0.0
5.40177	-17.189129	0.0
-35.6838	-48.736702	0.0
56.232742	-11.386838	0.0
39.436214	-52.64529	0.0
37.242912	-7.5070887	0.0
49.61142	2.9698055	0.0
28.377369	18.679382	0.0
18.246492	-1.2819296	0.0
43.920197	-12.593643	0.0
19.013046	56.244503	0.0
56.934193	-19.1292	0.0
8.506736	-16.893997	0.0
36.07678	3.067362	0.0
-7.1278415	64.27375	0.0
-32.282883	-42.271767	0.0
-56.123062	-43.404354	0.0
5.5469484	-68.92745	0.0
25.856508	-43.514084	0.0
9.736579	-8.6599865	0.0
63.28853	-14.476236	0.0
57.032215	-10.35508	0.0
-5.899981	-64.268555	0.0
44.134037	-16.704672	0.0
7.91775	-17.740688	0.0
62.035034	-1.130696	0.0
62.47496	-18.991625	0.0
56.255653	2.4449086	0.0
-23.596283	34.874973	0.0
18.10079	-34.132534	0.0
-65.08565	-2.2689118	0.0
-19.26261	18.161535	0.0
20.882603	14.112147	0.0
49.230717	-19.223389	0.0
42.560093	-42.107635	0.0
7.872144	-68.94129	0.0
15.498919	-31.40984	0.0
59.9984	1.6909992	0.0
-7.5509353	-22.2917	0.0
-0.45272282	-39.915936	0.0
18.305948	11.057595	0.0
42.984238	-21.859089	0.0
-14.932037	-72.825264	0.0
-15.122296	-59.981327	0.0
59.228195	-8.281872	0.0
62.16615	-20.479445	0.0
-28.692211	10.442602	0.0
2.9253	-39.388924	0.0
22.364248	-23.66027	0.0
-22.34659	10.616358	0.0
2.842062	60.41344	0.0
16.301537	-33.251057	0.0
-35.71463	33.399284	0.0
62.63438	-12.009449	0.0
45.801796	6.7486153	0.0
-20.969551	0.8383813	0.0
-61.460922	-4.0013037	0.0
57.772808	-34.082474	0.0
33.830765	-17.550951	0.0
-18.093082	-17.91476	0.0
42.935947	-6.022074	0.0
46.449577	-52.267975	0.0
42.442047	9.855931	0.0
46.572815	43.389565	0.0
37.073654	-23.474266	0.0
57.89646	-22.03906	0.0
40.682434	-39.685356	0.0
40.445866	37.31645	0.0
22.16326	27.710903	0.0
58.391426	-30.466465	0.0
63.039455	-20.065199	0.0
9.070838	-56.900043	0.0
58.985004	-22.886192	0.0
55.11489	-18.308624	0.0
44.204666	-54.482433	0.0
-4.957222	16.408266	0.0
9.393226	7.8271303	0.0
-2.6986625	-81.22611	0.0
8.426383	3.3348408	0.0
5.503354	-22.3719	0.0
16.164154	17.940132	0.0
2.1436832	1.0054512	0.0
5.093454	-0.74251306	0.0
41.342655	-4.861165	0.0
39.120586	-16.823936	0.0
-60.626156	-25.922604	0.0
-63.960594	0.25408134	0.0
10.519556	-57.88356	0.0
11.145972	-34.924675	0.0
4.789229	-17.92481	0.0
21.853558	16.70219	0.0
-18.957964	4.7956204	0.0
4.0343175	-22.663078	0.0
-62.247562	-33.688286	0.0
-27.597446	49.146694	0.0
-5.4345784	14.015319	0.0
41.73172	-43.028885	0.0
33.884808	-14.797856	0.0
-21.126942	-6.894651	0.0
44.15045	-20.562756	0.0
58.947094	1.399544	0.0
29.855911	23.370483	0.0
-26.390497	-4.9028	0.0
31.791386	-8.944145	0.0
8.969957	-56.82764	0.0
-34.721397	-14.112784	0.0
27.571684	-52.103985	0.0
-4.5857525	-59.283436	0.0
66.18961	-16.771767	0.0
-27.743729	-3.8914766	0.0
45.68003	0.8719334	0.0
13.565754	3.850519	0.0
-8.899504	12.872098	0.0
52.962727	-52.12681	0.0
5.1609387	-66.832466	0.0
-11.736706	-10.746624	0.0
63.708282	-20.471401	0.0
52.455425	33.76964	0.0
50.061882	-20.042906	0.0
46.342236	-42.81565	0.0
-18.717129	49.460304	0.0
-7.2863393	-76.16153	0.0
58.47701	-28.287277	0.0
39.64246	-5.0076056	0.0
59.057083	-29.728092	0.0
7.162275	-18.135046	0.0
0.65879035	-41.769222	0.0
63.14981	-2.9409668	0.0
26.886536	-31.23901	0.0
-6.961903	-59.92589	0.0
-45.10682	42.51005	0.0
25.933048	-53.481613	0.0
37.505383	-44.439148	0.0
18.228495	-32.19809	0.0
-18.02823	-71.324585	0.0
1.1621786	2.2177432	0.0
71.30963	-7.364367	0.0
59.673496	-8.839679	0.0
-58.367695	-10.000222	0.0
-36.67767	1.9769076	0.0
20.542683	-41.81743	0.0
-10.723386	16.61544	0.0
23.188936	-27.91117	0.0
-20.72462	49.425465	0.0
-9.677259	-72.5235	0.0
20.656237	14.747388	0.0
8.544501	-16.273678	0.0
8.344502	2.7084572	0.0
27.838543	-19.911835	0.0
13.947478	-49.47446	0.0
44.855976	38.741688	0.0
33.381226	-5.6647716	0.0
-27.295292	2.1457253	0.0
62.081116	-28.81357	0.0
48.278324	-45.89965	0.0
-4.871463	37.497875	0.0
10.422882	-58.19579	0.0
2.7602134	51.579704	0.0
52.74281	29.67902	0.0
23.99438	-24.131632	0.0
31.82894	21.669638	0.0
20.433737	-29.164959	0.0
40.825665	-43.403683	0.0
12.546213	-19.486061	0.0
57.977074	0.6944774	0.0
55.204914	-11.785724	0.0
39.46017	-51.961456	0.0
2.734962	-44.365337	0.0
58.168278	8.282397	0.0
31.817717	-18.161848	0.0
39.84944	-3.665391	0.0
1.6319792	6.1425347	0.0
-8.619339	-77.511475	0.0
22.97754	11.530459	0.0
-39.020668	-2.1625667	0.0
36.68668	52.171185	0.0
23.55651	-30.31315	0.0
67.25456	-11.82152	0.0
-56.285427	11.84371	0.0
14.013239	-52.357094	0.0
10.539554	-52.659725	0.0
57.335587	-31.260899	0.0
35.826107	-18.400377	0.0
55.968052	3.5846994	0.0
10.812422	-12.806505	0.0
-6.865959	-21.968021	0.0
16.044458	-32.970047	0.0
23.208878	-29.362158	0.0
49.039917	6.6896358	0.0
-49.959694	33.791527	0.0
44.477135	3.1685488	0.0
58.39018	-29.102322	0.0
-2.2505412	56.171986	0.0
35.72951	-42.09624	0.0
18.567507	-29.612349	0.0
10.547873	6.3053913	0.0
39.048195	-27.105232	0.0
-16.181608	40.419075	0.0
52.7299	-18.285387	0.0
26.590866	-42.051888	0.0
11.2257	5.2517424	0.0
44.41119	-45.3348	0.0
7.5140724	-48.8116	0.0
47.878742	-50.65326	0.0
54.17826	-9.627973	0.0
21.364428	-27.769022	0.0
18.988365	29.572601	0.0
3.215891	62.33344	0.0
-18.25747	5.91674	0.0
49.822468	6.6011853	0.0
22.15531	-28.378344	0.0
19.629293	12.460155	0.0
34.591404	26.47794	0.0
-12.594585	21.078857	0.0
42.079266	0.14234558	0.0
55.952587	-17.93268	0.0
-14.767872	-71.08777	0.0
-66.408844	12.527956	0.0
-8.059027	-77.30211	0.0
24.826084	-61.178402	0.0
56.12202	-7.2182717	0.0
-5.9777	-20.54462	0.0
49.747753	-18.931574	0.0
2.9101899	-39.352398	0.0
51.101368	-57.134438	0.0
59.638447	-13.547659	0.0
21.076797	-37.019447	0.0
8.545891	-22.072271	0.0
-47.95393	-14.362083	0.0
-26.789404	-41.324997	0.0
-15.885101	-5.4593406	0.0
9.070963	-18.89749	0.0
16.929062	-23.047808	0.0
15.982453	-55.19691	0.0
49.536583	-32.515774	0.0
-8.342001	-11.862558	0.0
46.571575	8.023543	0.0
-57.954144	-9.809083	0.0
8.025557	-21.472418	0.0
-7.2393622	-12.423927	0.0
56.14816	2.4694405	0.0
-2.7678778	-81.129295	0.0
48.923702	-24.694433	0.0
-4.62103	62.206547	0.0
14.821186	3.12033	0.0
1.3183464	-46.489613	0.0
49.478832	-50.744793	0.0
4.5871906	-72.034515	0.0
39.541664	-45.555214	0.0
7.521059	-51.71295	0.0
49.785244	-20.732992	0.0
43.96851	-20.24493	0.0
18.34488	-51.66236	0.0
10.783275	-43.86907	0.0
15.431106	-53.616337	0.0
40.163025	-37.00446	0.0
-2.559142	36.380913	0.0
-64.992744	-13.637679	0.0
48.66292	1.4814	0.0
-14.100728	-66.83473	0.0
-16.913147	35.947803	0.0
32.786392	-12.63886	0.0
41.947502	5.950286	0.0
66.264595	-13.766151	0.0
-1.81054	-68.44212	0.0
16.12123	-22.83684	0.0
62.667496	-16.993498	0.0
24.707542	-24.335665	0.0
27.378313	-11.421332	0.0
6.476844	7.382053	0.0
-5.476166	-61.88716	0.0
-34.737545	-10.499806	0.0
56.667923	-13.742581	0.0
36.682934	44.227753	0.0
44.90179	6.793579	0.0
60.161858	36.952465	0.0
-39.054306	-2.372102	0.0
-5.907364	-60.74908	0.0
-37.665092	7.737755	0.0
4.991846	-40.497097	0.0
-10.73099	-65.48741	0.0
4.407162	-65.72441	0.0
44.317913	-14.04462	0.0
18.779745	-32.4119	0.0
38.47069	-40.59765	0.0
47.52501	5.44922	0.0
2.6129353	-46.30081	0.0
6.9837317	-72.9791	0.0
34.38573	-20.063858	0.0
35.029625	-31.114807	0.0
8.264485	-12.941408	0.0
42.883923	-44.170193	0.0
-7.013116	-58.123283	0.0
16.417328	-55.228184	0.0
-1.0387136	1.6508769	0.0
10.736307	-34.803425	0.0
0.0062222304	-70.1065	0.0
16.094034	-22.944628	0.0
11.023802	-34.898674	0.0
-3.4222786	-80.62572	0.0
-5.5584884	-7.7680902	0.0
57.467934	2.0853643	0.0
64.69535	-11.615341	0.0
0.78799033	5.8584743	0.0
-6.616057	-74.151955	0.0
-55.273186	-10.487549	0.0
-49.293316	-25.23667	0.0
19.138103	-51.11723	0.0
-1.0603409	-70.080185	0.0
60.5901	-18.534616	0.0
-6.780827	-67.011375	0.0
62.613136	5.945155	0.0
-59.575615	-45.18455	0.0
5.378504	-4.4924083	0.0
-18.227476	-69.245514	0.0
41.54211	-45.03629	0.0
18.574001	-47.55948	0.0
-64.357124	8.006376	0.0
3.108936	-47.75068	0.0
-21.914148	8.314302	0.0
-56.624138	-3.630249	0.0
-9.928012	-7.4269176	0.0
-6.332161	-58.862904	0.0
57.196953	-28.506828	0.0
42.474243	-2.165942	0.0
22.183245	-39.437943	0.0
28.990194	-59.126457	0.0
54.929943	-6.2449374	0.0
31.158667	-21.98881	0.0
-20.168531	-15.676198	0.0
47.206646	-51.839645	0.0
37.276093	-49.148827	0.0
62.03601	-4.472979	0.0
-7.3455505	14.1500845	0.0
-1.1296273	-75.627495	0.0
4.1834536	49.13555	0.0
10.99022	-50.185566	0.0
11.060295	58.291363	0.0
52.567863	-24.662243	0.0
5.1030073	-46.58111	0.0
3.659843	-38.740993	0.0
-4.0372114	-0.4740824	0.0
-8.416406	-12.629932	0.0
22.097807	-39.30468	0.0
33.82779	-38.008133	0.0
13.368584	-19.726274	0.0
-11.561889	54.693043	0.0
57.55427	-0.051284127	0.0
58.23918	-10.189229	0.0
36.316837	25.653542	0.0
54.26247	7.8043504	0.0
-0.30535862	-73.1059	0.0
39.914616	-8.724182	0.0
0.13072227	11.02467	0.0
46.275757	7.1083226	0.0
57.529373	-31.491905	0.0
39.926304	-48.282326	0.0
-16.633759	-11.86749	0.0
49.58884	6.8514705	0.0
41.559055	1.6488119	0.0
59.653927	-19.66854	0.0
45.67193	31.534185	0.0
-21.417221	52.7577	0.0
23.48351	-28.489529	0.0
-22.146656	-12.93699	0.0
-49.326332	-6.153228	0.0
20.381739	7.740416	0.0
64.656	-17.364546	0.0
-17.599253	-64.38172	0.0
29.40405	-8.209267	0.0
35.4361	-39.600746	0.0
57.42744	-21.602709	0.0
-11.414058	-70.89272	0.0
-9.621157	-78.32731	0.0
-0.08325781	7.0788403	0.0
