x	y	labels
54.701534	-9.763861	0.0
-58.000233	-1.9223439	0.0
-23.05064	-8.036141	0.0
56.277573	2.012265	0.0
51.153034	-37.396507	0.0
-30.628855	-26.496626	0.0
65.81648	-8.13333	0.0
-26.061338	16.131596	0.0
42.534527	-20.156462	0.0
57.66445	-11.197923	0.0
2.7550287	-5.317274	0.0
9.010822	5.835322	0.0
5.406787	-18.87456	0.0
-21.14494	-19.517471	0.0
54.702465	-44.983543	0.0
-21.279694	-21.790794	0.0
1.2490561	-7.0584583	0.0
-11.941542	-49.74274	0.0
56.53773	-43.760952	0.0
71.31596	-27.407095	0.0
35.927963	-29.350334	0.0
-15.472932	13.126374	0.0
-49.85642	-62.92994	0.0
-13.659244	6.8117356	0.0
4.342686	50.989967	0.0
1.0786145	31.120886	0.0
2.4503655	8.912062	0.0
71.78328	-8.081554	0.0
23.292107	-1.3678533	0.0
36.77694	-34.93356	0.0
-35.87908	17.78199	0.0
-39.958473	-0.52321726	0.0
45.179028	-19.190805	0.0
30.27996	-11.913008	0.0
17.396883	-36.16067	0.0
31.494318	-46.482685	0.0
52.268227	-33.770973	0.0
-55.299538	18.29289	0.0
60.510246	-47.261257	0.0
-0.26173016	-14.46448	0.0
-26.600706	47.314182	0.0
12.357396	-19.040874	0.0
72.90084	-31.046064	0.0
24.7266	-38.976013	0.0
-9.3208275	-12.292634	0.0
27.396448	-7.910927	0.0
-32.88589	-5.8772435	0.0
-11.953633	-73.1854	0.0
-33.82027	28.37642	0.0
-9.083452	11.417923	0.0
4.9302	-17.629047	0.0
48.886395	-2.5551238	0.0
17.452469	-19.048183	0.0
23.1512	-4.5113244	0.0
30.065998	36.210957	0.0
-10.146699	30.654484	0.0
58.36044	-44.229935	0.0
19.894766	10.5332575	0.0
29.506638	48.034367	0.0
-0.63124216	-28.120068	0.0
19.675903	-31.36492	0.0
25.757042	-32.329395	0.0
-28.063501	21.68248	0.0
-18.361767	27.785303	0.0
-13.15756	-23.233557	0.0
57.789673	31.594183	0.0
-4.7453117	10.067668	0.0
20.831486	-32.914085	0.0
-21.954124	6.2463098	0.0
11.099357	-19.279469	0.0
12.977591	-8.036365	0.0
22.619282	35.768387	0.0
-9.884847	-14.069049	0.0
50.546448	-38.883083	0.0
-26.466173	26.809046	0.0
46.806095	-19.975405	0.0
24.39112	-1.7870189	0.0
-46.882862	-9.843043	0.0
-16.786924	34.699375	0.0
36.404694	-12.834512	0.0
2.5114872	22.879322	0.0
27.486002	-30.390032	0.0
-5.322978	12.308846	0.0
-10.213894	25.800453	0.0
23.098875	10.369269	0.0
29.229506	59.68119	0.0
8.8237705	-21.450172	0.0
56.61133	-3.4589295	0.0
5.151906	-64.758286	0.0
-15.414979	-51.069725	0.0
23.316206	-45.010033	0.0
65.08746	1.9772923	0.0
-10.728546	49.74124	0.0
-11.427368	14.401724	0.0
-21.14257	24.05394	0.0
30.313715	-3.7236729	0.0
56.07261	-28.22994	0.0
24.83052	-5.116547	0.0
25.839668	-4.066266	0.0
56.691208	-46.144814	0.0
64.84007	-47.524525	0.0
50.831306	-8.596647	0.0
67.48468	5.592172	0.0
36.514576	-7.6630106	0.0
70.61501	-7.630458	0.0
-3.4821389	-24.503181	0.0
63.71703	7.8758087	0.0
25.262957	-7.4657426	0.0
1.1842854	-21.65205	0.0
-17.178776	52.525524	0.0
39.18388	23.464275	0.0
57.026894	30.424175	0.0
10.014272	47.016743	0.0
30.803198	-1.6898084	0.0
4.6228523	35.29853	0.0
7.5203586	-15.794259	0.0
13.668976	-14.062685	0.0
9.911955	-37.21245	0.0
-10.643227	10.35989	0.0
45.33621	-47.3565	0.0
18.719753	-43.47706	0.0
67.25412	-45.272686	0.0
-44.239784	-57.44348	0.0
-6.755891	-29.439917	0.0
29.953098	31.557291	0.0
28.351137	-47.07102	0.0
3.0401285	24.912958	0.0
7.352919	-5.141879	0.0
65.4857	-35.75114	0.0
22.60566	38.716263	0.0
65.11946	-40.68693	0.0
37.669495	28.899672	0.0
6.2109966	-12.521088	0.0
-48.221165	-15.147735	0.0
-12.722609	-16.836813	0.0
37.942875	-2.796125	0.0
27.948355	-1.072116	0.0
-5.6876345	-19.847717	0.0
-14.140947	7.3946366	0.0
17.473162	19.209528	0.0
74.3654	2.9370048	0.0
4.5655603	-8.795985	0.0
27.791504	54.574795	0.0
-8.296416	-6.04388	0.0
-3.9785764	21.798868	0.0
-7.755812	22.50648	0.0
10.20442	-22.102512	0.0
77.691315	-34.447212	0.0
-16.157322	7.961386	0.0
49.860863	-5.7394753	0.0
25.246367	24.231716	0.0
30.031387	29.586422	0.0
19.896957	-24.479557	0.0
-11.944847	-14.421341	0.0
-66.31	-20.401148	0.0
0.34279084	7.7569227	0.0
24.241707	-31.318802	0.0
70.98879	-43.22346	0.0
25.018227	-40.309414	0.0
3.8388906	12.388286	0.0
-13.967051	-24.323275	0.0
14.78362	-35.90675	0.0
-41.035973	8.80064	0.0
56.29465	-2.3388448	0.0
11.294357	-22.79757	0.0
-10.5813055	57.89762	0.0
-3.9501421	10.523683	0.0
44.940586	31.824543	0.0
7.0435715	-10.7424555	0.0
-29.902973	-20.941679	0.0
10.281896	-22.009748	0.0
-28.78153	-35.18803	0.0
28.122562	32.91847	0.0
58.860054	-3.5781624	0.0
-18.580164	-12.180858	0.0
28.549023	-46.512535	0.0
17.37795	-19.778261	0.0
-26.945162	7.6400313	0.0
26.927273	-30.618164	0.0
54.97752	1.4466772	0.0
70.96013	-34.493492	0.0
69.23749	-6.2095222	0.0
49.689404	-37.268238	0.0
70.71198	-29.653032	0.0
55.38619	1.3741872	0.0
5.769636	31.647245	0.0
23.986053	54.737133	0.0
-5.054422	9.171943	0.0
17.642365	-13.820851	0.0
-21.478157	-60.064392	0.0
-28.341751	-59.86196	0.0
37.752045	-30.621492	0.0
50.329494	-11.257619	0.0
55.628353	4.9522924	0.0
-50.361618	34.184143	0.0
72.81239	4.1427283	0.0
50.30271	-33.91583	0.0
-10.336056	-15.56094	0.0
-17.085438	-43.391277	0.0
-13.107709	-6.9179153	0.0
57.483555	2.5351775	0.0
6.5024505	-63.325226	0.0
20.564484	44.134315	0.0
1.7380868	5.367289	0.0
19.754145	-0.45968542	0.0
-27.86417	25.742407	0.0
-26.446774	26.92672	0.0
-18.519924	-14.264218	0.0
65.87937	-44.89147	0.0
38.39697	-41.914696	0.0
22.033133	24.50678	0.0
24.033823	-0.69367296	0.0
-20.964024	37.624004	0.0
30.874445	-19.340899	0.0
58.15636	-44.33356	0.0
25.887877	0.18541832	0.0
19.445301	-21.638674	0.0
-8.10418	1.3842953	0.0
55.48973	-4.3518806	0.0
0.8414347	-6.247336	0.0
10.672128	-46.845406	0.0
11.994774	-34.885036	0.0
52.545815	-39.82366	0.0
-9.843483	-59.27891	0.0
-27.679787	16.5488	0.0
33.583992	-12.966957	0.0
25.83753	0.09669219	0.0
-26.549406	26.857431	0.0
52.13875	1.0836598	0.0
64.66187	-48.086937	0.0
28.819014	10.792761	0.0
-71.451294	5.234739	0.0
-51.53986	7.2966566	0.0
9.616813	-36.792744	0.0
-19.391249	15.938379	0.0
-8.974046	19.024963	0.0
24.150026	39.91831	0.0
0.098808825	-64.641075	0.0
-27.933693	-54.036842	0.0
60.589325	-41.286743	0.0
50.19595	-34.809807	0.0
52.64101	-3.6771634	0.0
22.29774	41.751762	0.0
57.619335	-42.48136	0.0
16.49292	-18.691916	0.0
3.024543	72.133705	0.0
42.170113	-35.59826	0.0
-15.729574	-9.721988	0.0
30.003988	-8.445982	0.0
34.031162	-43.464798	0.0
73.444954	5.115393	0.0
5.1120043	-15.473037	0.0
-11.314421	-16.622551	0.0
-46.396175	-17.244452	0.0
42.622665	-28.67815	0.0
-44.01703	-48.401943	0.0
17.323246	-51.933163	0.0
58.678413	-43.519962	0.0
-16.495089	-20.84111	0.0
56.688263	-50.874023	0.0
51.46483	-2.5048578	0.0
18.998058	18.76686	0.0
1.60759	-11.405802	0.0
-11.286666	-16.570108	0.0
17.415115	-31.488626	0.0
33.81422	-28.595745	0.0
68.819984	-44.362366	0.0
-14.350384	-22.743233	0.0
41.090508	-24.473375	0.0
-6.417616	10.142323	0.0
-15.513444	-42.327698	0.0
71.70902	-0.23731929	0.0
29.16922	-1.8898315	0.0
-4.4010005	-21.01315	0.0
31.381222	-1.7426187	0.0
-19.623898	-4.746965	0.0
-9.343683	12.786882	0.0
-17.398676	-4.9750543	0.0
28.233162	-3.0608616	0.0
49.46476	-35.266228	0.0
-12.127918	10.426465	0.0
-22.439959	26.654655	0.0
54.177673	-13.574038	0.0
-24.42296	16.007868	0.0
19.62102	-31.388218	0.0
61.219025	28.597425	0.0
20.56675	-23.91882	0.0
23.445034	-42.988228	0.0
37.377193	-5.158378	0.0
-41.48011	-13.83941	0.0
25.446598	-4.7700267	0.0
6.1142745	-16.071243	0.0
-24.20186	15.423982	0.0
-21.795464	29.811306	0.0
33.057674	31.490562	0.0
-33.295387	-33.75042	0.0
-2.5294893	24.838062	0.0
35.82443	-11.824762	0.0
26.547077	-28.818714	0.0
56.842236	-43.512768	0.0
-45.47207	26.32038	0.0
-2.5302172	29.148136	0.0
28.611536	26.559723	0.0
-24.723246	44.28859	0.0
34.324005	18.47383	0.0
-19.104443	28.085169	0.0
-15.879143	61.67344	0.0
24.947578	-8.78337	0.0
34.28012	-0.9912982	0.0
-28.914183	25.284761	0.0
44.410843	13.651436	0.0
-52.457726	-46.50653	0.0
-20.708973	-18.053974	0.0
42.05407	-22.956757	0.0
15.925484	-22.9929	0.0
9.081592	-13.212128	0.0
-9.238104	-11.117586	0.0
66.75481	-41.38187	0.0
30.513754	-4.269842	0.0
-14.04908	55.966286	0.0
-18.72126	10.171048	0.0
18.117771	-47.383938	0.0
-16.290037	61.535297	0.0
-14.455538	7.0431175	0.0
32.960854	51.016937	0.0
-14.71212	45.64035	0.0
2.6114395	-10.848911	0.0
-22.492268	13.223968	0.0
57.937904	-31.452368	0.0
-33.688854	-6.9563904	0.0
9.445262	-15.203952	0.0
5.3860545	-11.695769	0.0
-7.342391	77.18023	0.0
-21.06458	-19.995153	0.0
-13.77163	-13.984695	0.0
54.988552	-45.59842	0.0
-67.75923	-1.6853354	0.0
10.40685	-32.888645	0.0
-47.59729	-61.3104	0.0
-49.304806	-57.8278	0.0
49.93096	-5.7170024	0.0
-23.539373	14.390239	0.0
33.23894	9.821076	0.0
10.957417	-33.110775	0.0
-12.104791	56.063446	0.0
43.84144	25.905796	0.0
50.04977	-0.20426236	0.0
63.620693	-40.961224	0.0
10.469493	37.39913	0.0
59.959515	30.670433	0.0
35.869427	0.80176884	0.0
28.140553	-31.066374	0.0
9.695218	0.6613757	0.0
36.20364	-26.36693	0.0
13.850422	-37.03907	0.0
-0.28473383	-14.506426	0.0
-16.744549	-24.691528	0.0
63.826496	43.649197	0.0
-13.93767	9.4868965	0.0
21.84833	-44.276543	0.0
31.056185	-39.697914	0.0
20.011005	-43.409466	0.0
41.089096	12.787564	0.0
0.62349975	-9.357295	0.0
-57.450726	12.936051	0.0
-19.972525	62.063553	0.0
56.197395	3.5249677	0.0
31.608135	-0.8430474	0.0
67.661545	-44.576138	0.0
29.976688	1.0994637	0.0
-30.292858	-50.58177	0.0
47.804775	-9.350713	0.0
49.034054	21.286575	0.0
-30.440502	-40.314217	0.0
-9.786068	-36.593777	0.0
40.375183	-22.89133	0.0
32.651306	-2.4188862	0.0
31.224232	-38.91231	0.0
15.133343	-24.307072	0.0
-21.918901	48.85843	0.0
29.701017	21.388351	0.0
2.9419649	7.9387517	0.0
-33.656216	3.4921865	0.0
-52.436356	-17.424057	0.0
12.832657	-20.232786	0.0
29.111786	26.28998	0.0
67.94823	4.350862	0.0
12.721977	-12.60023	0.0
11.3664255	-22.003239	0.0
15.117924	16.437603	0.0
49.76701	48.244125	0.0
18.529879	-11.109359	0.0
21.797686	-44.553387	0.0
46.905926	-48.028698	0.0
-8.399398	14.799283	0.0
-14.527644	-10.332569	0.0
41.41894	-32.705486	0.0
-10.515503	4.382474	0.0
28.482697	-33.000473	0.0
16.633425	-41.031624	0.0
80.89789	-0.74335676	0.0
-3.247971	26.642597	0.0
-1.3280306	1.4288026	0.0
2.2372072	5.427987	0.0
18.808449	-15.665046	0.0
5.6509023	9.144161	0.0
-16.338339	-3.6824086	0.0
-7.059756	-23.22815	0.0
32.875706	-39.98207	0.0
-32.750923	-25.722197	0.0
17.775187	-17.723915	0.0
-11.232961	12.799876	0.0
6.87197	-19.427963	0.0
-64.78951	23.307224	0.0
38.751507	-18.167755	0.0
-10.434261	-8.914538	0.0
1.3771799	12.433383	0.0
-8.414879	-6.0641503	0.0
-20.979778	-12.324983	0.0
33.738693	-16.995564	0.0
62.251026	-4.546869	0.0
-24.078775	9.365183	0.0
61.525173	-4.4505696	0.0
32.986675	11.188079	0.0
-23.60648	14.304406	0.0
74.0384	-31.48821	0.0
-58.16846	-47.747562	0.0
22.679169	-34.933018	0.0
39.958714	-26.41061	0.0
32.899143	-1.5414456	0.0
-15.170151	23.132195	0.0
-6.6922393	-23.739809	0.0
22.968857	-42.00092	0.0
30.923935	31.097466	0.0
35.302624	62.12048	0.0
26.312922	-47.52139	0.0
11.428081	-16.015162	0.0
19.654013	44.108112	0.0
9.804494	-29.207878	0.0
41.55711	7.1367846	0.0
-12.374933	27.510435	0.0
57.853455	-40.092644	0.0
-9.74871	-19.081635	0.0
56.937897	30.775215	0.0
37.437622	65.243225	0.0
-27.91577	-1.9895698	0.0
-58.239513	13.021908	0.0
55.438755	-6.8348565	0.0
21.18115	13.859513	0.0
-49.650738	5.8277664	0.0
-6.766134	25.339369	0.0
-66.6484	16.183393	0.0
53.225807	-5.2700334	0.0
61.36209	-4.623316	0.0
30.67094	-31.908289	0.0
13.0889225	7.08867	0.0
34.51214	-4.222112	0.0
31.056942	-7.5835104	0.0
18.214655	-47.45601	0.0
35.476116	13.322459	0.0
-5.7535286	15.23024	0.0
-6.119282	15.382198	0.0
57.016476	-42.031986	0.0
62.86683	-12.624606	0.0
3.0478714	-31.099499	0.0
8.290325	-36.14493	0.0
32.443737	-3.3443007	0.0
-7.592918	2.242493	0.0
55.88203	3.0546181	0.0
-37.446915	-43.656025	0.0
68.50809	-34.32339	0.0
65.75359	-31.45042	0.0
-60.03169	5.780753	0.0
-31.604277	-32.244167	0.0
-1.4679855	74.893074	0.0
-11.432713	25.864653	0.0
9.582855	-26.517887	0.0
18.791765	70.89092	0.0
74.40696	-35.307083	0.0
21.84515	-28.516743	0.0
-26.161707	29.45642	0.0
-24.099455	10.073738	0.0
51.542854	-42.29684	0.0
-18.247961	28.091402	0.0
11.594451	67.27908	0.0
-54.60735	4.6468163	0.0
60.01051	-9.687763	0.0
-20.16167	19.085068	0.0
18.93974	-18.532381	0.0
-44.95177	17.886467	0.0
-3.6356943	4.102356	0.0
-43.58394	14.723282	0.0
-16.852743	5.2592626	0.0
-17.647072	-7.5314693	0.0
-3.4498763	-47.928577	0.0
-17.403261	-25.590097	0.0
75.53532	-3.719384	0.0
3.2331562	10.161494	0.0
74.28505	-0.83215356	0.0
26.28376	-39.898743	0.0
67.43728	0.33854198	0.0
48.420166	19.906956	0.0
-1.7215266	9.829934	0.0
-13.863986	6.918213	0.0
-47.203564	-51.87152	0.0
28.764433	-36.95936	0.0
58.430008	-32.168736	0.0
-8.477886	13.632555	0.0
32.227264	-46.01517	0.0
30.338257	57.56537	0.0
-17.950739	-9.2957	0.0
72.23588	-33.299217	0.0
59.975945	-31.039278	0.0
10.862874	-13.097275	0.0
0.43081397	24.932909	0.0
44.665466	-14.684383	0.0
66.88018	-5.8251963	0.0
-7.12984	12.729835	0.0
-41.29702	12.27373	0.0
-17.027567	-28.532282	0.0
61.09389	0.1523113	0.0
-2.0342276	73.1868	0.0
-14.415487	39.000324	0.0
12.510648	-40.757454	0.0
74.532455	-34.983665	0.0
34.584087	-15.724895	0.0
-13.973671	-15.671997	0.0
-3.244585	18.853725	0.0
-68.02715	14.057742	0.0
37.292534	-1.755732	0.0
64.470184	2.7258756	0.0
29.255535	27.361069	0.0
1.7711878	6.063367	0.0
-12.647801	25.26869	0.0
50.120983	-0.11699207	0.0
-11.97092	-20.393454	0.0
39.60699	-36.21715	0.0
24.404097	-30.418575	0.0
20.57197	-40.815678	0.0
65.49544	-9.829237	0.0
33.301033	34.35913	0.0
57.61067	31.121069	0.0
1.6117618	5.5507665	0.0
25.742367	-32.05715	0.0
56.3487	1.2387803	0.0
-6.1665854	-16.665398	0.0
19.069712	-44.978912	0.0
-65.7135	21.3448	0.0
53.456985	-32.97109	0.0
5.4167595	-18.297262	0.0
-17.851162	15.471317	0.0
-6.7411985	-15.657624	0.0
59.341488	-4.221015	0.0
35.350163	12.850034	0.0
45.566498	-47.50522	0.0
1.2759094	27.013603	0.0
16.384823	21.940277	0.0
8.922844	13.170574	0.0
40.2144	14.103416	0.0
-16.924229	14.483573	0.0
57.738506	-0.8542124	0.0
-15.425191	29.041092	0.0
36.15342	-11.801165	0.0
-24.999414	16.869884	0.0
57.49858	28.794127	0.0
21.919384	-7.474972	0.0
-4.9530587	-25.51334	0.0
61.23532	-10.629373	0.0
-13.099418	-11.757288	0.0
25.644321	-2.1137812	0.0
-5.4652767	-16.028349	0.0
46.342316	-47.83878	0.0
-14.54145	-10.958283	0.0
8.206039	-25.064304	0.0
17.211739	-46.38105	0.0
58.742664	46.418964	0.0
67.998634	-1.2771418	0.0
-9.331949	8.917879	0.0
12.355254	-48.610886	0.0
0.22325623	-56.84587	0.0
-10.52466	-48.68877	0.0
23.002338	-4.4410048	0.0
-14.695122	23.690823	0.0
36.156544	-15.00551	0.0
4.6580124	-7.509431	0.0
26.80341	48.27982	0.0
-68.79532	-25.07339	0.0
3.0435488	42.56119	0.0
-33.2655	-6.0214887	0.0
-71.09659	21.371513	0.0
-15.07881	3.1888103	0.0
30.055311	-0.07288222	0.0
-23.787298	14.202933	0.0
50.189163	-0.19128467	0.0
8.213205	-6.9602714	0.0
23.069742	-4.3640437	0.0
17.385849	-42.31089	0.0
40.438053	42.396263	0.0
27.968323	-9.498361	0.0
9.293837	-8.411807	0.0
39.343975	53.230995	0.0
19.792713	6.5808563	0.0
67.25351	-43.625557	0.0
16.551624	-13.264976	0.0
34.76153	-12.1664295	0.0
83.42205	2.845514	0.0
8.822401	-8.357567	0.0
28.097626	-8.692563	0.0
57.12433	39.74701	0.0
27.386608	-42.325302	0.0
-21.008574	-41.703266	0.0
55.433456	-6.959849	0.0
34.037228	-17.1652	0.0
7.7922373	-8.272097	0.0
2.7432044	-52.668476	0.0
-8.5268955	-32.179935	0.0
34.437946	-41.995625	0.0
-10.473919	27.5001	0.0
22.867104	-46.201897	0.0
-11.915208	-73.087715	0.0
62.577896	-27.434368	0.0
-2.118404	-56.674896	0.0
-11.794338	30.36662	0.0
66.30927	-44.50766	0.0
17.016556	-41.24729	0.0
47.796864	21.04063	0.0
41.71864	31.852924	0.0
54.655125	41.367283	0.0
15.569206	-44.003113	0.0
61.26678	-46.22447	0.0
58.696938	-40.480335	0.0
-47.87143	-12.138429	0.0
19.354906	-48.333855	0.0
19.854897	-47.732883	0.0
58.08652	-10.270927	0.0
25.67448	-4.366387	0.0
58.312763	-32.565678	0.0
-1.3285685	-8.216696	0.0
65.08794	-37.205906	0.0
-47.19728	11.838342	0.0
56.502186	-29.631063	0.0
0.5786932	-53.26917	0.0
60.179523	-44.14572	0.0
53.933754	41.75113	0.0
61.806366	-27.778198	0.0
18.640728	-20.667614	0.0
-19.839302	-14.903592	0.0
-7.6605945	-19.034313	0.0
8.301038	-9.916328	0.0
9.913814	-43.90756	0.0
13.547367	-48.846878	0.0
-7.1158986	25.205616	0.0
-30.161661	-25.863981	0.0
13.509068	-49.072212	0.0
15.157112	-11.3869095	0.0
57.753002	-39.326244	0.0
-8.795955	22.598545	0.0
49.678555	-0.08027043	0.0
-11.200419	59.48091	0.0
66.06688	-3.8072023	0.0
25.177711	-1.2932432	0.0
-24.346197	-60.97095	0.0
58.13054	27.761902	0.0
23.39791	0.17643206	0.0
-9.060338	-55.058098	0.0
73.86126	-31.91064	0.0
29.464369	-6.12633	0.0
65.12866	-5.8598356	0.0
-20.850086	-5.093162	0.0
5.4429693	75.052185	0.0
13.167491	-49.4013	0.0
50.35564	-41.46829	0.0
20.270744	-45.34841	0.0
56.02473	-45.68662	0.0
29.567709	-6.1361513	0.0
57.89907	-10.161631	0.0
-17.259014	-56.152534	0.0
48.026024	-24.649323	0.0
-13.6931925	-52.763298	0.0
-17.929241	8.62306	0.0
30.651257	-41.792034	0.0
-53.398067	28.100788	0.0
-29.844835	48.40943	0.0
62.326035	-6.421372	0.0
16.049355	-18.135448	0.0
18.34538	13.369965	0.0
70.158714	3.227039	0.0
30.112423	1.2653775	0.0
64.935616	-9.953971	0.0
72.609604	-39.956383	0.0
-22.402033	5.798653	0.0
-29.790215	46.49343	0.0
-57.05183	0.2662496	0.0
72.849625	-2.6897333	0.0
46.042072	-10.795256	0.0
12.486346	-14.105086	0.0
-7.0762143	24.708258	0.0
23.168612	-47.93258	0.0
52.392227	42.84565	0.0
25.937683	43.63293	0.0
23.209965	-48.057182	0.0
28.778704	-26.742092	0.0
-27.359013	14.600445	0.0
-16.683249	-17.21206	0.0
57.26253	31.095434	0.0
26.62885	10.528868	0.0
-15.676601	8.174976	0.0
-17.32388	63.05249	0.0
72.60893	-39.6063	0.0
20.3095	-37.6684	0.0
63.962288	-4.603364	0.0
26.77292	-2.1732728	0.0
-22.681402	10.5161915	0.0
33.845875	-37.13118	0.0
35.669403	-11.709168	0.0
20.226725	-24.749758	0.0
-21.886066	-75.66474	0.0
55.033592	-46.301872	0.0
53.42134	-0.6396761	0.0
-25.69324	14.776891	0.0
9.300105	-10.033687	0.0
35.746742	-6.529418	0.0
60.259018	-2.7450228	0.0
-41.543304	14.34531	0.0
-2.114769	13.807651	0.0
-66.20427	0.12733366	0.0
-7.054532	-63.88142	0.0
1.4104471	26.98832	0.0
15.534017	-18.416199	0.0
43.056953	-20.04264	0.0
11.60489	-39.354164	0.0
64.2937	-30.036917	0.0
69.80319	-2.8392694	0.0
50.490116	-39.252796	0.0
-2.1051798	12.262455	0.0
59.98578	-9.696116	0.0
-5.264897	12.2057705	0.0
34.1522	-31.122128	0.0
8.701527	-9.582113	0.0
-67.76656	-10.395637	0.0
40.684406	-6.2795215	0.0
32.782837	-21.694769	0.0
18.135197	12.650579	0.0
17.605402	-18.180195	0.0
-12.652459	-14.156335	0.0
54.046276	-20.576864	0.0
24.83546	-47.710384	0.0
24.926418	-27.72026	0.0
51.01534	-10.371922	0.0
47.35518	-12.6862545	0.0
-11.303592	-18.738392	0.0
58.956566	-3.7840729	0.0
25.621277	54.503242	0.0
32.95314	-5.3893833	0.0
26.159319	-37.78064	0.0
19.53688	-46.517815	0.0
-22.943155	-48.798344	0.0
54.63838	-6.693361	0.0
-10.8769045	8.263857	0.0
-9.360588	-59.49772	0.0
18.477875	-34.474686	0.0
18.1905	-46.093517	0.0
56.226295	-47.594032	0.0
64.87402	-45.23902	0.0
10.1668825	-12.819752	0.0
-10.235559	30.46722	0.0
70.68672	6.689526	0.0
-5.023413	40.12705	0.0
-19.040253	-48.609447	0.0
57.697693	-33.92711	0.0
56.517982	-29.669579	0.0
-22.819448	-14.555715	0.0
14.691002	-34.26861	0.0
79.68471	0.38570556	0.0
-65.61786	16.841043	0.0
10.418295	-14.708249	0.0
62.045406	-40.26372	0.0
57.828285	1.3892168	0.0
52.846924	-4.4874253	0.0
12.994714	-11.564625	0.0
-12.914173	5.097903	0.0
-22.337631	-14.150704	0.0
73.1076	-32.03617	0.0
-33.811455	-5.9888654	0.0
-4.9765143	40.11896	0.0
-36.7219	-2.5213306	0.0
-10.621013	57.34435	0.0
-0.13419698	28.648579	0.0
-16.112322	34.81289	0.0
57.64149	-43.93399	0.0
-4.044116	-27.12975	0.0
-3.6321855	69.35022	0.0
26.91407	-0.695845	0.0
68.34161	-40.73889	0.0
-24.820059	15.183909	0.0
-3.8647225	10.632031	0.0
17.229643	-13.401427	0.0
12.575126	57.44351	0.0
-22.38348	15.621236	0.0
59.903214	-34.376453	0.0
-17.0492	-21.688257	0.0
-5.303703	5.4580536	0.0
5.061302	-24.914898	0.0
9.926821	22.121557	0.0
17.62395	-8.26714	0.0
-21.62831	15.121185	0.0
-48.667492	-41.31309	0.0
60.015305	-34.44926	0.0
68.24976	-41.051373	0.0
56.040176	-45.556488	0.0
34.601044	-0.8353928	0.0
-7.662752	-26.888597	0.0
2.025446	21.798904	0.0
-15.330966	-14.792641	0.0
15.661394	-29.019648	0.0
66.58319	-38.88183	0.0
15.365123	-47.93412	0.0
5.6148453	8.921287	0.0
